,Title_ID,Title,Year,Runtime_Minutes,Genres,Lifetime_Gross,Name_ID,Role,Name
103,tt1401152,Unknown,2011,113.0,"Action,Mystery,Thriller",63686397.0,nm0005064,actress,January Jones
104,tt1401152,Unknown,2011,113.0,"Action,Mystery,Thriller",63686397.0,nm0001644,actor,Aidan Quinn
105,tt1401152,Unknown,2011,113.0,"Action,Mystery,Thriller",63686397.0,nm1429471,director,Jaume Collet-Serra
106,tt1401152,Unknown,2011,113.0,"Action,Mystery,Thriller",63686397.0,nm0124700,writer,Oliver Butcher
107,tt1401152,Unknown,2011,113.0,"Action,Mystery,Thriller",63686397.0,nm0180508,writer,Stephen Cornwell
108,tt1401152,Unknown,2011,113.0,"Action,Mystery,Thriller",63686397.0,nm0885857,writer,Didier Van Cauwelaert
109,tt1401152,Unknown,2011,113.0,"Action,Mystery,Thriller",63686397.0,nm0325252,producer,Leonard Goldberg
110,tt1402488,Happy Feet Two,2011,100.0,"Adventure,Animation,Comedy",64006466.0,nm0171722,writer,John Collee
111,tt1402488,Happy Feet Two,2011,100.0,"Adventure,Animation,Comedy",64006466.0,nm0000704,actor,Elijah Wood
112,tt1402488,Happy Feet Two,2011,100.0,"Adventure,Animation,Comedy",64006466.0,nm0000245,actor,Robin Williams
113,tt1402488,Happy Feet Two,2011,100.0,"Adventure,Animation,Comedy",64006466.0,nm0600877,actress,Pink
114,tt1402488,Happy Feet Two,2011,100.0,"Adventure,Animation,Comedy",64006466.0,nm0016141,actor,Carlos Alazraqui
115,tt1402488,Happy Feet Two,2011,100.0,"Adventure,Animation,Comedy",64006466.0,nm0004306,director,George Miller
116,tt1402488,Happy Feet Two,2011,100.0,"Adventure,Animation,Comedy",64006466.0,nm0248495,director,Gary Eck
117,tt1402488,Happy Feet Two,2011,100.0,"Adventure,Animation,Comedy",64006466.0,nm1668276,director,David Peers
118,tt1402488,Happy Feet Two,2011,100.0,"Adventure,Animation,Comedy",64006466.0,nm0171253,writer,Warren Coleman
119,tt1402488,Happy Feet Two,2011,100.0,"Adventure,Animation,Comedy",64006466.0,nm0515282,writer,Paul Livingston
120,tt1413496,Revenge of the Electric Car,2011,90.0,Documentary,150886.0,nm1042563,editor,Chris A. Peterson
121,tt1413496,Revenge of the Electric Car,2011,90.0,Documentary,150886.0,nm0000209,self,Tim Robbins
122,tt1413496,Revenge of the Electric Car,2011,90.0,Documentary,150886.0,nm3230245,self,Dan Neil
123,tt1413496,Revenge of the Electric Car,2011,90.0,Documentary,150886.0,nm0000362,self,Danny DeVito
124,tt1413496,Revenge of the Electric Car,2011,90.0,Documentary,150886.0,nm4769200,self,Ray Wert
125,tt1413496,Revenge of the Electric Car,2011,90.0,Documentary,150886.0,nm2071216,director,Chris Paine
126,tt1413496,Revenge of the Electric Car,2011,90.0,Documentary,150886.0,nm1557894,writer,P.G. Morgan
127,tt1413496,Revenge of the Electric Car,2011,90.0,Documentary,150886.0,nm2100637,producer,Jessie Deeter
128,tt1413496,Revenge of the Electric Car,2011,90.0,Documentary,150886.0,nm0730321,composer,David Robbins
129,tt1413496,Revenge of the Electric Car,2011,90.0,Documentary,150886.0,nm0905581,cinematographer,Thaddeus Wadleigh
130,tt1562899,Jinn,2014,97.0,"Fantasy,Horror,Thriller",202348.0,nm1539536,editor,Justin Hynous
131,tt1562899,Jinn,2014,97.0,"Fantasy,Horror,Thriller",202348.0,nm1487670,actor,Dominic Rains
132,tt1562899,Jinn,2014,97.0,"Fantasy,Horror,Thriller",202348.0,nm0661917,actor,Ray Park
133,tt1562899,Jinn,2014,97.0,"Fantasy,Horror,Thriller",202348.0,nm0040472,actor,William Atherton
134,tt1562899,Jinn,2014,97.0,"Fantasy,Horror,Thriller",202348.0,nm0846687,actor,Faran Tahir
135,tt1562899,Jinn,2014,97.0,"Fantasy,Horror,Thriller",202348.0,nm1856661,director,Ajmal Zaheer Ahmad
136,tt1562899,Jinn,2014,97.0,"Fantasy,Horror,Thriller",202348.0,nm3070288,producer,Benjamin Dresser
137,tt1562899,Jinn,2014,97.0,"Fantasy,Horror,Thriller",202348.0,nm0891783,producer,Alan Noel Vega
138,tt1562899,Jinn,2014,97.0,"Fantasy,Horror,Thriller",202348.0,nm2417792,composer,Noah Sorota
139,tt1562899,Jinn,2014,97.0,"Fantasy,Horror,Thriller",202348.0,nm0576466,cinematographer,Robert Mehnert
140,tt1572315,Texas Chainsaw 3D,2013,92.0,"Horror,Thriller",34341945.0,nm0377066,writer,Kim Henkel
141,tt1572315,Texas Chainsaw 3D,2013,92.0,"Horror,Thriller",34341945.0,nm1275259,actress,Alexandra Daddario
142,tt1572315,Texas Chainsaw 3D,2013,92.0,"Horror,Thriller",34341945.0,nm0713389,actress,Tania Raymonde
143,tt1572315,Texas Chainsaw 3D,2013,92.0,"Horror,Thriller",34341945.0,nm2207222,actor,Scott Eastwood
144,tt1572315,Texas Chainsaw 3D,2013,92.0,"Horror,Thriller",34341945.0,nm2016091,actor,Trey Songz
145,tt1572315,Texas Chainsaw 3D,2013,92.0,"Horror,Thriller",34341945.0,nm0525141,director,John Luessenhop
146,tt1572315,Texas Chainsaw 3D,2013,92.0,"Horror,Thriller",34341945.0,nm0546057,writer,Adam Marcus
147,tt1572315,Texas Chainsaw 3D,2013,92.0,"Horror,Thriller",34341945.0,nm0838032,writer,Debra Sullivan
148,tt1572315,Texas Chainsaw 3D,2013,92.0,"Horror,Thriller",34341945.0,nm1187454,writer,Kirsten Elms
149,tt1572315,Texas Chainsaw 3D,2013,92.0,"Horror,Thriller",34341945.0,nm0839812,writer,Stephen Susco
150,tt1602613,Only God Forgives,2013,90.0,"Crime,Drama",779188.0,nm0809040,cinematographer,Larry Smith
151,tt1602613,Only God Forgives,2013,90.0,"Crime,Drama",779188.0,nm0331516,actor,Ryan Gosling
152,tt1602613,Only God Forgives,2013,90.0,"Crime,Drama",779188.0,nm0000218,actress,Kristin Scott Thomas
153,tt1602613,Only God Forgives,2013,90.0,"Crime,Drama",779188.0,nm3307918,actor,Vithaya Pansringarm
154,tt1602613,Only God Forgives,2013,90.0,"Crime,Drama",779188.0,nm1446625,actor,Gordon Brown
155,tt1602613,Only God Forgives,2013,90.0,"Crime,Drama",779188.0,nm0716347,director,Nicolas Winding Refn
156,tt1602613,Only God Forgives,2013,90.0,"Crime,Drama",779188.0,nm1178284,producer,Lene Børglum
157,tt1602613,Only God Forgives,2013,90.0,"Crime,Drama",779188.0,nm0241489,producer,Sidonie Dumas
158,tt1602613,Only God Forgives,2013,90.0,"Crime,Drama",779188.0,nm0544947,producer,Vincent Maraval
159,tt1602613,Only God Forgives,2013,90.0,"Crime,Drama",779188.0,nm0553498,composer,Cliff Martinez
160,tt1604171,Prom,2011,104.0,"Comedy,Drama,Family",10130219.0,nm0787427,cinematographer,Byron Shah
161,tt1604171,Prom,2011,104.0,"Comedy,Drama,Family",10130219.0,nm1631435,actress,Aimee Teegarden
162,tt1604171,Prom,2011,104.0,"Comedy,Drama,Family",10130219.0,nm2973459,actor,Thomas McDonell
163,tt1604171,Prom,2011,104.0,"Comedy,Drama,Family",10130219.0,nm0633228,actor,DeVaughn Nixon
164,tt1604171,Prom,2011,104.0,"Comedy,Drama,Family",10130219.0,nm2836740,actress,Danielle Campbell
165,tt1604171,Prom,2011,104.0,"Comedy,Drama,Family",10130219.0,nm0638271,director,Joe Nussbaum
166,tt1604171,Prom,2011,104.0,"Comedy,Drama,Family",10130219.0,nm2251854,writer,Katie Wech
167,tt1604171,Prom,2011,104.0,"Comedy,Drama,Family",10130219.0,nm0341372,producer,Ted Griffin
168,tt1604171,Prom,2011,104.0,"Comedy,Drama,Family",10130219.0,nm3808455,producer,Justin Springer
169,tt1604171,Prom,2011,104.0,"Comedy,Drama,Family",10130219.0,nm0527091,composer,Deborah Lurie
170,tt1626135,Balls to the Wall,2011,85.0,Comedy,3140.0,nm1654842,producer,Eric Gores
171,tt1626135,Balls to the Wall,2011,85.0,Comedy,3140.0,nm1120316,actor,Joe Hursley
172,tt1626135,Balls to the Wall,2011,85.0,Comedy,3140.0,nm1564087,actress,Jenna Dewan
173,tt1626135,Balls to the Wall,2011,85.0,Comedy,3140.0,nm3655435,actor,Dustin Ybarra
174,tt1626135,Balls to the Wall,2011,85.0,Comedy,3140.0,nm3787022,actor,Dean Austin
175,tt1626135,Balls to the Wall,2011,85.0,Comedy,3140.0,nm0790715,director,Penelope Spheeris
176,tt1626135,Balls to the Wall,2011,85.0,Comedy,3140.0,nm2754984,writer,Jason Nutt
177,tt1626135,Balls to the Wall,2011,85.0,Comedy,3140.0,nm0186027,producer,Tara L. Craig
178,tt1626135,Balls to the Wall,2011,85.0,Comedy,3140.0,nm1771405,producer,Brett Forbes
179,tt1626135,Balls to the Wall,2011,85.0,Comedy,3140.0,nm1656426,producer,Marie Fyhrie
180,tt1627924,Mausam,2011,161.0,"Drama,Romance,War",728316.0,nm0694985,cinematographer,Binod Pradhan
181,tt1627924,Mausam,2011,161.0,"Drama,Romance,War",728316.0,nm1372788,actor,Shahid Kapoor
